id,c1_high,c2_high,c3_high,c4_high,water_diff
3530,3.9,6.5,16.7,21.6,3.37984
3531,3.9,6.5,16.7,21.6,3.37984
3532,99.9,99.9,5.9,10.4,12.08236
3533,99.9,99.9,5.9,10.4,12.08236
3534,99.9,0.6,7,11.4,12.45416
3535,99.9,99.9,7.9,12.6,11.12445
3536,99.9,99.9,99.9,99.9,103.81396
3537,99.9,99.9,99.9,99.9,103.81396
3538,99.9,99.9,99.9,99.9,103.81396
3539,99.9,99.9,99.9,99.9,103.81396
3540,99.9,99.9,4.3,9.1,28.30312
3541,99.9,99.9,7.9,12.6,6.67306
3542,99.9,99.9,7.9,12.6,6.67306
3543,99.9,99.9,7.9,12.6,2.93205
3544,99.9,99.9,7.9,12.6,2.93205
3545,99.9,99.9,99.9,99.9,75.55328
3546,99.9,99.9,99.9,99.9,75.55328
3547,99.9,99.9,4.3,9.1,10.96754
3548,99.9,99.9,4.3,9.1,10.96754
3549,99.9,99.9,9.9,14.9,-12.20399
3550,99.9,99.9,9.9,14.9,-12.20399
3551,99.9,99.9,5.9,10.4,6.84155
3552,99.9,99.9,5.9,10.4,6.84155
3553,2.3,4.1,13.7,18.2,-3.3517
3554,2.3,4.1,13.7,18.2,-3.3517
3555,5.9,9.4,13.1,17.6,-11.3201
3556,5.9,9.4,13.1,17.6,-11.3201
3557,99.9,99.9,1.2,6,46.83984
3558,99.9,99.9,1.2,6,46.83984
3559,99.9,1.7,7.1,11.8,-5.17176
3560,99.9,1.7,7.1,11.8,-5.17176
3561,99.9,99.9,99.9,99.9,95.85807
3562,99.9,99.9,99.9,99.9,95.85807
3563,99.9,99.9,99.9,99.9,95.85807
3564,2.3,4.1,13.7,18.2,-21.32294
3565,99.9,99.9,4.5,9.2,22.85518
3566,99.9,99.9,4.5,9.2,22.85518
3567,99.9,0.9,10.7,15.4,-0.01377
3568,99.9,0.9,10.7,15.4,-0.01377
3569,99.9,0.9,10.7,15.4,-0.01377
3570,99.9,0.9,10.7,15.4,-0.01377
3571,99.9,99.9,99.9,99.9,66.79399
3572,99.9,99.9,99.9,99.9,66.79399
3573,99.9,99.9,4.3,9.1,-3.94344
3574,99.9,99.9,4.3,9.1,-3.94344
3575,99.9,99.9,4.3,9.1,-3.94344
3576,99.9,0.9,10.7,15.4,3.883
3577,99.9,0.9,10.7,15.4,3.883
3578,99.9,0.8,10.4,14.9,-9.7589
3579,99.9,0.8,10.4,14.9,-9.7589
3580,3.9,6.5,16.7,21.6,-3.26241
3581,3.9,6.5,16.7,21.6,-3.26241
3582,3.9,6.5,16.7,21.6,-3.26241
3583,3.3,5.5,15,19.6,-3.64258
3584,3.3,5.5,15,19.6,-3.64258
3585,99.9,99.9,7.9,12.6,7.75263
3586,99.9,99.9,7.9,12.6,7.75263
3587,99.9,0.5,6.9,11.7,11.80267
3588,99.9,0.5,6.9,11.7,11.80267
3589,99.9,99.9,99.9,99.9,118.00443
3590,99.9,99.9,99.9,99.9,118.00443
3591,99.9,99.9,5.9,10.4,6.8141
3592,99.9,99.9,5.9,10.4,6.8141
3593,99.9,99.9,5.9,10.4,6.8141
3594,3.3,5.5,15,19.6,-5.44195
3595,99.9,0.6,7,11.4,3.68321
3596,99.9,0.6,7,11.4,3.68321
3597,99.9,99.9,1.2,6,44.18272
3598,99.9,99.9,1.2,6,44.18272
3599,99.9,99.9,1.2,6,44.18272
3600,99.9,99.9,99.9,99.9,103.27612
3601,99.9,99.9,99.9,99.9,103.27612
3602,99.9,99.9,5.9,10.4,14.59353
3603,99.9,99.9,5.9,10.4,14.59353
3604,99.9,99.9,99.9,99.9,117.54607
3605,99.9,99.9,99.9,99.9,117.54607
3606,99.9,99.9,99.9,99.9,117.54607
3607,99.9,99.9,6.7,11.9,41.67774
3608,99.9,99.9,7.9,12.6,5.86976
3609,2.3,4.1,13.7,18.2,-3.40335
3610,1.6,4.1,13.2,17.6,-4.33084
3611,1.6,4.1,13.2,17.6,-4.33084
3612,1.6,4.1,13.2,17.6,-4.33084
3613,6.9,10.2,13.4,18.2,-3.13832
3614,6.9,10.2,13.4,18.2,-3.13832
3615,5.9,9.4,13.1,17.6,-9.0682
3616,99.9,0,10,14.6,-15.36549
3617,99.9,0.6,7,11.4,2.01287
3618,99.9,0.6,7,11.4,2.01287
3619,99.9,0.6,7,11.4,2.01287
3620,1.4,3.7,13.8,18,-9.98679
3621,1.4,3.7,13.8,18,-9.98679
3622,99.9,99.9,4.2,8.7,19.91916
3623,1.6,4.1,13.2,17.6,-14.76003
3624,1.6,4.1,13.2,17.6,-14.76003
3625,99.9,1.9,5.8,10.5,-2.46062
3626,99.9,1.9,5.8,10.5,-2.46062
3627,99.9,1.9,5.8,10.5,-2.46062
3628,99.9,0.5,9.6,13.9,4.95722
3629,99.9,0.5,9.6,13.9,4.95722
3630,2.3,4.1,13.7,18.2,-2.74549
3631,99.9,99.9,7.9,12.6,24.19113
3632,99.9,99.9,7.9,12.6,24.19113
3633,1.3,3.9,15,18.9,-15.15159
3634,99.9,99.9,0.5,5.4,24.89064
3635,99.9,99.9,7.9,12.6,15.6588
3636,99.9,99.9,7.9,12.6,15.6588
3637,99.9,0.5,9.6,13.9,6.71757
3638,99.9,99.9,1.2,6,38.51832
3639,99.9,99.9,1.2,6,38.51832
3640,99.9,99.9,1.2,6,51.39709
3641,99.9,99.9,1.2,6,51.39709
3642,99.9,99.9,9.9,14.9,5.56248
3643,99.9,99.9,99.9,99.9,69.06162
3644,99.9,99.9,99.9,99.9,69.06162
3645,99.9,99.9,99.9,99.9,98.48215
3646,99.9,99.9,9.9,14.9,3.30276
3647,99.9,0.8,10.4,14.9,0.18708
3648,99.9,0.8,10.4,14.9,0.18708
3649,99.9,0.8,10.4,14.9,0.18708
3650,99.9,0.8,10.4,14.9,0.18708
3651,99.9,0.8,10.4,14.9,0.18708
3652,1.5,4,14.3,18.6,-16.34647
3653,1.5,4,14.3,18.6,-16.34647
3654,0.5,2.5,11.1,15.3,-20.10555
3655,99.9,1.5,8.3,13.1,1.76178
3656,99.9,1.5,8.3,13.1,1.76178
3657,99.9,99.9,99.9,99.9,120.02116
3658,99.9,99.9,4.7,9.7,26.55078
3659,99.9,99.9,4.7,9.7,26.55078
3660,99.9,99.9,99.9,99.9,39.86099
3661,99.9,99.9,99.9,99.9,39.86099
3662,99.9,99.9,99.9,99.9,39.86099
3663,99.9,99.9,99.9,99.9,39.86099
3664,99.9,0.5,9.6,13.9,-15.67093
3665,99.9,99.9,8.1,11.9,-8.43257
3666,99.9,99.9,7.9,12.6,8.45506
3667,99.9,99.9,7.9,12.6,8.45506
3668,99.9,0.5,9.6,13.9,6.19828
3669,99.9,0.5,9.6,13.9,6.19828
3670,99.9,99.9,99.9,99.9,59.59822
3671,99.9,0,10,14.6,6.26237
3672,99.9,0,10,14.6,6.26237
3673,99.9,1.9,5.8,10.5,7.53249
3674,99.9,1.8,6.6,11.7,-2.73379
3675,99.9,8.4,14.6,19.5,-8.57901
3676,99.9,8.4,14.6,19.5,-8.57901
3677,99.9,0.5,6.9,11.7,1.88373
3678,99.9,99.9,99.9,4.8,20.78216
3679,2.6,5,14.3,18.8,-8.72311
3680,2.6,5,14.3,18.8,-8.72311
3681,99.9,2.1,6.8,11.2,10.72687
3682,1.5,4,14.3,18.6,-13.79331
3683,1.5,4,14.3,18.6,-13.79331
3684,99.9,99.9,0.2,4.8,12.55301
3685,99.9,99.9,0.2,4.8,12.55301
3686,99.9,99.9,0.2,4.8,12.55301
3687,99.9,99.9,4.3,9.1,30.59554
3688,2.3,4.1,13.7,18.2,-8.06964
3689,99.9,99.9,5.9,10.4,11.44449
3690,99.9,99.9,7.9,12.6,17.34577
3691,99.9,99.9,7.9,12.6,17.34577
3692,2.6,5,14.3,18.8,-12.76069
3693,2.6,5,14.3,18.8,-12.76069
3694,2.6,5,14.3,18.8,2.1572
3695,2.6,5,14.3,18.8,2.1572
3696,99.9,99.9,4.2,8.7,26.23517
3697,99.9,99.9,4.2,8.7,26.23517
3698,99.9,99.9,4.2,8.7,26.23517
3699,99.9,99.9,4.2,8.7,26.23517
3700,99.9,99.9,99.9,0,34.87897
3701,99.9,99.9,99.9,0,34.87897
3702,99.9,99.9,99.9,0,34.87897
3703,99.9,99.9,99.9,0,34.87897
3704,3.9,6.5,16.7,21.6,3.40167
3705,3.9,6.5,16.7,21.6,3.40167
3706,99.9,99.9,7.9,12.6,4.23295
3707,1.6,4.1,13.2,17.6,-15.25206
3708,1.6,4.1,13.2,17.6,-15.25206
3709,1.5,4,14.3,18.6,-14.47068
3710,1.5,4,14.3,18.6,-14.47068
3711,1.6,4.1,13.2,17.6,-10.44797
3712,99.9,0.5,9.6,13.9,5.76359
3713,99.9,0.5,9.6,13.9,5.76359
3714,99.9,0.5,9.6,13.9,-9.21438
3715,99.9,0.5,9.6,13.9,-9.21438
3716,99.9,0.5,9.6,13.9,-4.13836
3717,99.9,0.5,9.6,13.9,-4.13836
3718,99.9,0.5,9.6,13.9,0.00371
3719,99.9,0.5,9.6,13.9,0.00371
3720,99.9,99.9,99.9,99.9,111.13195
3721,99.9,99.9,99.9,99.9,111.13195
3722,99.9,0,10,14.6,-13.88477
3723,99.9,0,10,14.6,-13.88477
3724,99.9,0,10,14.6,-13.88477
3725,1.4,3.7,13.8,18,-6.73317
3726,99.9,2.1,10.4,14.7,-16.52267
3727,99.9,2.1,10.4,14.7,-16.52267
3728,99.9,99.9,4.5,9.2,0.20997
3729,99.9,0.8,10.4,14.9,0.0539
3730,99.9,0.8,10.4,14.9,0.0539
3731,3.2,5.4,14.3,18.4,-18.01793
3732,3.2,5.4,14.3,18.4,-18.01793
3733,3.3,5.4,12.6,16.9,-17.60401
3734,3.3,5.4,12.6,16.9,-17.60401
3735,99.9,99.9,7.9,12.6,4.43998
3736,99.9,99.9,7.9,12.6,4.43998
3737,99.9,99.9,7.9,12.6,4.43998
3738,99.9,99.9,99.9,99.9,101.71432
3739,99.9,99.9,99.9,99.9,101.71432
3740,99.9,99.9,99.9,99.9,101.71432
3741,99.9,99.9,99.9,99.9,101.71432
3742,99.9,99.9,4.5,9.2,-3.39954
3743,99.9,99.9,4.5,9.2,-3.39954
3744,99.9,99.9,4.5,9.2,-3.39954
3745,3.9,6.5,16.7,21.6,11.29603
3746,3.9,6.5,16.7,21.6,11.29603
3747,99.9,99.9,4.5,9.2,16.67055
3748,3.9,6.5,16.7,21.6,1.85152
3749,99.9,3.3,10.2,14.8,-4.81309
3750,99.9,3.3,10.2,14.8,-4.81309
3751,99.9,99.9,99.9,99.9,63.93723
3752,99.9,99.9,99.9,99.9,63.93723
3753,99.9,99.9,99.9,99.9,63.93723
3754,99.9,99.9,9.7,14.7,13.4228
3755,99.9,99.9,9.7,14.7,13.4228
3756,99.9,99.9,9.7,14.7,13.4228
3757,5.9,9.4,13.1,17.6,-5.2055
3758,5.9,9.4,13.1,17.6,-5.2055
3759,1.5,4,14.3,18.6,-9.847
3760,1.5,4,14.3,18.6,-9.847
3761,99.9,99.9,4.5,9.2,33.55116
3762,99.9,99.9,4.5,9.2,33.55116
3763,99.9,99.9,4.5,9.2,33.55116
3764,99.9,99.9,4.3,9.1,52.63773
3765,1.5,4,14.3,18.6,-6.75487
3766,99.9,0,10,14.6,6.74284
3767,99.9,0,10,14.6,6.74284
3768,3.5,10.6,15.3,19.9,-15.66355
3769,3.5,10.6,15.3,19.9,-15.66355
3770,3.3,10.7,15.5,20.4,-18.81393
3771,99.9,99.9,4.3,9.1,0.77216
3772,99.9,99.9,4.3,9.1,0.77216
3773,99.9,99.9,0.6,5.5,35.8987
3774,3,6.6,10.2,14.8,-12.34629
3775,3,6.6,10.2,14.8,-12.34629
3776,1.5,4,14.3,18.6,-27.70498
3777,3,6.6,10.2,14.8,-17.58943
3778,3,6.6,10.2,14.8,-17.58943
3779,99.9,99.9,99.9,99.9,67.06985
3780,99.9,0.5,9.6,13.9,-8.07986
3781,99.9,99.9,4.5,9.2,24.391
3782,99.9,1.9,5.8,10.5,10.86439
3783,2.3,4.1,13.7,18.2,2.52654
3784,2.3,4.1,13.7,18.2,2.52654
3785,6.9,10.2,13.4,18.2,0.20067
3786,6.9,10.2,13.4,18.2,0.20067
3787,99.9,99.9,4.3,9.1,5.32001
3788,99.9,99.9,9.9,14.9,-18.17527
3789,99.9,99.9,9.9,14.9,-18.17527
3790,99.9,1.9,5.8,10.5,2.76511
3791,99.9,1.9,5.8,10.5,2.76511
3792,99.9,99.9,99.9,99.9,81.88648
3793,0.5,2.5,11.1,15.3,7.87301
3794,0.5,2.5,11.1,15.3,7.87301
3795,6.9,10.2,13.4,18.2,4.87562
3796,6.9,10.2,13.4,18.2,4.87562
3797,99.9,99.9,0.6,5.5,30.45254
3798,99.9,99.9,0.6,5.5,30.45254
3799,99.9,99.9,0.6,5.5,30.45254
3800,3.3,5.5,15,19.6,-10.79033
3801,3.3,5.5,15,19.6,-10.79033
3802,99.9,99.9,7.9,12.6,13.53494
3803,99.9,0.9,10.7,15.4,-6.14684
3804,99.9,0.9,10.7,15.4,-6.14684
3805,99.9,0.9,10.7,15.4,-6.14684
3806,99.9,99.9,7.9,12.6,10.30583
3807,0.5,2.5,11.1,15.3,-19.85411
3808,0.5,2.5,11.1,15.3,-19.85411
3809,99.9,0,10,14.6,-21.41996
3810,99.9,0,10,14.6,-21.41996
3811,99.9,99.9,4.3,9.1,72.92373
3812,99.9,0.6,7,11.4,5.01881
3813,99.9,0.6,7,11.4,5.01881
3814,3,6.6,10.2,14.8,-2.67028
3815,3,6.6,10.2,14.8,-2.67028
3816,99.9,99.9,1.3,6.7,24.81049
3817,99.9,99.9,1.3,6.7,24.81049
3818,1.5,4,14.3,18.6,-11.06291
3819,99.9,0.8,10.4,14.9,0.72239
3820,1.5,4,14.3,18.6,-13.59469
3821,99.9,99.9,9.9,14.9,31.33477
3822,99.9,99.9,9.9,14.9,31.33477
3823,99.9,99.9,9.9,14.9,31.33477
3824,3.9,6.5,16.7,21.6,1.70863
3825,99.9,0.8,10.4,14.9,-3.95441
3826,99.9,0.8,10.4,14.9,-3.95441
3827,99.9,0.8,10.4,14.9,-3.95441
3828,99.9,99.9,9.9,14.9,11.24909
3829,99.9,99.9,9.9,14.9,11.24909
3830,5.9,9.4,13.1,17.6,-6.29154
3831,5.9,9.4,13.1,17.6,-6.29154
3832,99.9,99.9,0.6,5.5,37.73347
3833,99.9,99.9,6.2,11,30.00218
3834,99.9,99.9,6.2,11,30.00218
3835,2.3,4.1,13.7,18.2,-13.995
3836,1.5,4,14.3,18.6,-15.34187
3837,1.5,4,14.3,18.6,-15.34187
3838,2,4.7,15.4,20.2,-10.23657
3839,2,4.7,15.4,20.2,-10.23657
3840,99.9,99.9,99.9,99.9,103.51569
3841,99.9,99.9,99.9,99.9,111.89697
3842,99.9,99.9,99.9,99.9,111.89697
3843,99.9,0.9,10.7,15.4,-14.26094
3844,99.9,99.9,4.7,9.7,21.92862
3845,99.9,99.9,4.7,9.7,21.92862
3846,5.9,9.4,13.1,17.6,-8.12558
3847,99.9,0.8,10.4,14.9,-14.82889
3848,99.9,99.9,4.3,9.1,-1.15029
3849,2.3,4.1,13.7,18.2,-12.98834
3850,99.9,99.9,5.9,10.4,7.37391
3851,99.9,99.9,5.9,10.4,7.37391
3852,99.9,99.9,5.9,10.4,7.37391
3853,99.9,99.9,9.9,14.9,-10.24581
3854,99.9,99.9,9.9,14.9,-10.24581
3855,99.9,99.9,9.9,14.9,-10.24581
3856,99.9,99.9,9.9,14.9,-10.24581
3857,99.9,99.9,4.3,9.1,44.4026
3858,99.9,99.9,4.3,9.1,44.4026
3859,99.9,0.6,7,11.4,2.3686
3860,99.9,0.6,7,11.4,2.3686
3861,99.9,0.8,10.4,14.9,-7.7629
3862,99.9,0.8,10.4,14.9,-7.7629
3863,3,6.6,10.2,14.8,0.51034
3864,3,6.6,10.2,14.8,0.51034
3865,99.9,1.9,5.8,10.5,0.22132
3866,99.9,1.9,5.8,10.5,0.22132
3867,1.4,3.7,13.8,18,-11.45564
3868,1.4,3.7,13.8,18,-11.45564
3869,99.9,99.9,4.5,9.2,29.5039
3870,99.9,99.9,99.9,99.9,114.59144
3871,99.9,99.9,99.9,99.9,114.59144
3872,99.9,99.9,99.9,99.9,114.59144
3873,99.9,99.9,6.2,11,14.29798
3874,99.9,99.9,6.2,11,14.29798
3875,99.9,99.9,6.2,11,14.29798
3876,99.9,0.5,6.9,11.7,16.62852
3877,99.9,0.5,6.9,11.7,16.62852
3878,99.9,0.5,6.9,11.7,16.62852
3879,99.9,99.9,0.6,5.5,32.68964
3880,99.9,99.9,0.6,5.5,32.68964
3881,99.9,2,13,17.9,26.35396
3882,99.9,99.9,99.9,99.9,107.7037
3883,99.9,99.9,7.9,12.6,10.23889
3884,2.6,4.5,12.8,16.9,-9.67861
3885,2.6,4.5,12.8,16.9,-9.67861
3886,99.9,0,10,14.6,8.96082
3887,99.9,0,10,14.6,8.96082
3888,1.5,4,14.3,18.6,-15.07932
3889,1.5,4,14.3,18.6,-15.07932
3890,99.9,99.9,99.9,99.9,123.10827
3891,99.9,99.9,99.9,99.9,123.10827
3892,99.9,99.9,99.9,99.9,123.10827
3893,99.9,1.9,5.8,10.5,0.05956
3894,99.9,1.9,5.8,10.5,0.05956
3895,99.9,1.9,5.8,10.5,0.05956
3896,99.9,1.9,5.8,10.5,4.24029
3897,99.9,99.9,4.5,9.2,31.39658
3898,99.9,99.9,4.5,9.2,31.39658
3899,99.9,99.9,4.5,9.2,31.39658
3900,99.9,99.9,99.9,99.9,62.07996
3901,99.9,99.9,99.9,99.9,52.48803
3902,99.9,99.9,0.2,4.8,14.06128
3903,99.9,99.9,0.2,4.8,14.06128
3904,99.9,99.9,4.2,8.7,19.14504
3905,99.9,99.9,4.2,8.7,19.14504
3906,99.9,0,10,14.6,10.41559
3907,99.9,0,10,14.6,10.41559
3908,99.9,99.9,0.5,5.4,25.99222
3909,99.9,99.9,0.5,5.4,25.99222
3910,99.9,99.9,5.9,10.4,9.18987
3911,99.9,3.3,10.2,14.8,2.9774
3912,99.9,3.3,10.2,14.8,2.9774
3913,99.9,0.8,10.4,14.9,-7.40764
3914,99.9,99.9,4.3,9.1,9.32092
3915,99.9,99.9,4.3,9.1,9.32092
3916,99.9,99.9,4.5,9.2,3.53577
3917,99.9,99.9,4.5,9.2,3.53577
3918,99.9,0.5,9.6,13.9,-10.42813
3919,99.9,0.5,9.6,13.9,-10.42813
3920,99.9,99.9,0.6,5.5,13.88372
3921,3,6.6,10.2,14.8,2.01688
3922,3,6.6,10.2,14.8,2.01688
3923,3.4,5.8,14.7,18.9,-15.96861
3924,3.4,5.8,14.7,18.9,-15.96861
3925,99.9,2.9,11.2,15.7,0.70216
3926,99.9,2.9,11.2,15.7,0.70216
3927,99.9,99.9,5.9,10.4,7.69654
3928,99.9,99.9,99.9,99.9,129.78294
3929,99.9,99.9,99.9,99.9,129.78294
3930,2.3,4.1,13.7,18.2,-4.01114
3931,2.3,4.1,13.7,18.2,-4.01114
3932,3.3,5.5,15,19.6,-3.04065
3933,3.3,5.5,15,19.6,-3.04065
3934,3.3,5.5,15,19.6,-3.04065
3935,99.9,99.9,7.9,12.6,17.98028
3936,99.9,99.9,7.9,12.6,17.98028
3937,5.9,9.4,13.1,17.6,-9.99715
3938,3.3,5.5,15,19.6,-4.09825
3939,0.5,2.5,11.1,15.3,11.95374
3940,0.5,2.5,11.1,15.3,11.95374
3941,99.9,0.9,10.7,15.4,-0.65193
3942,99.9,0.9,10.7,15.4,-0.65193
3943,99.9,0,10,14.6,-12.80131
3944,99.9,0,10,14.6,-12.80131
3945,99.9,99.9,4.2,8.7,22.46757
3946,99.9,99.9,4.2,8.7,22.46757
3947,99.9,99.9,4.2,8.7,22.46757
3948,3.4,5.8,16,20.2,-14.42297
3949,3.4,5.8,16,20.2,-14.42297
3950,1.4,3.7,13.8,18,-14.76448
3951,1.4,3.7,13.8,18,-14.76448
3952,99.9,99.9,1.2,6,43.32083
3953,99.9,0.9,10.7,15.4,-10.07975
3954,1.5,4,14.3,18.6,-12.68253
3955,1.5,4,14.3,18.6,-12.68253
3956,99.9,1.9,5.8,10.5,1.85859
3957,99.9,1.9,5.8,10.5,1.85859
3958,99.9,1.9,5.8,10.5,1.85859
3959,99.9,0.8,10.4,14.9,6.72397
3960,99.9,0.8,10.4,14.9,6.72397
3961,99.9,0.5,9.6,13.9,2.45093
3962,3.9,6.5,16.7,21.6,13.09927
3963,3.9,6.5,16.7,21.6,-12.81497
3964,3.9,6.5,16.7,21.6,-12.81497
3965,99.9,0.8,10.4,14.9,-7.60005
3966,99.9,0.8,10.4,14.9,-7.60005
3967,99.9,0.8,10.4,14.9,-8.87368
3968,1.5,4,14.3,18.6,-6.78756
3969,1.5,4,14.3,18.6,-6.78756
3970,99.9,99.9,7.9,12.6,10.70225
3971,99.9,99.9,7.9,12.6,10.70225
3972,3.3,5.6,14.9,19.3,-10.47775
3973,99.9,99.9,9.9,14.9,28.30758
3974,99.9,99.9,9.9,14.9,28.30758
3975,0.5,2.5,11.1,15.3,-6.90183
3976,0.5,2.5,11.1,15.3,-6.90183
3977,0.5,2.5,11.1,15.3,-6.90183
3978,99.9,99.9,4.5,9.2,3.90731
3979,99.9,99.9,4.5,9.2,3.90731
3980,99.9,0.5,9.6,13.9,10.33483
3981,99.9,99.9,4.3,9.1,-3.44054
3982,2.3,4.1,13.7,18.2,-3.78429
3983,2.3,4.1,13.7,18.2,-3.78429
3984,2.3,4.1,13.7,18.2,-3.78429
3985,99.9,2.1,6.8,11.2,0.45621
3986,99.9,2.1,6.8,11.2,0.45621
3987,2.6,5,14.3,18.8,-10.58973
3988,2.6,5,14.3,18.8,-10.58973
3989,2.6,5,14.3,18.8,-10.58973
3990,5.9,9.4,13.1,17.6,-9.165
3991,5.9,9.4,13.1,17.6,-10.00841
3992,5.9,9.4,13.1,17.6,-10.00841
3993,99.9,99.9,1.2,6,52.28743
3994,99.9,99.9,99.9,99.9,61.3334
3995,4.2,11.5,16.4,21.2,-6.16184
3996,4.2,11.5,16.4,21.2,-6.16184
3997,4.2,11.5,16.4,21.2,-6.16184
3998,99.9,99.9,4.5,9.2,37.6466
3999,99.9,1.9,5.8,10.5,4.68448
4000,1.4,3.7,13.8,18,-16.95868
4001,99.9,99.9,99.9,99.9,70.14822
4002,99.9,99.9,99.9,99.9,70.14822
4003,99.9,99.9,1.2,6,36.20092
4004,99.9,99.9,99.9,99.9,98.88851
4005,99.9,99.9,99.9,99.9,98.88851
4006,99.9,99.9,99.9,99.9,98.88851
4007,99.9,99.9,1.2,6,35.34361
4008,99.9,99.9,1.2,6,35.34361
4009,3.3,5.4,12.6,16.9,-13.99024
4010,3.3,5.4,12.6,16.9,-13.99024
4011,99.9,99.9,99.9,99.9,67.58309
4012,99.9,99.9,4.7,9.7,30.27353
4013,99.9,99.9,4.7,9.7,30.27353
4014,99.9,99.9,0.2,4.8,12.75932
4015,99.9,99.9,0.2,4.8,12.75932
4016,99.9,99.9,0.2,4.8,12.75932
4017,99.9,99.9,0.2,4.8,12.75932
4018,0.5,2.5,11.1,15.3,-14.7671
4019,0.5,2.5,11.1,15.3,-14.7671
4020,99.9,99.9,4.3,9.1,3.5889
4021,99.9,99.9,7.9,12.6,17.67669
4022,3.4,5.8,14.7,18.9,-15.26612
4023,3.4,5.8,14.7,18.9,-15.26612
4024,6.9,10.2,13.4,18.2,12.65474
4025,6.9,10.2,13.4,18.2,12.65474
4026,1.6,4.1,13.2,17.6,-23.56275
4027,1.6,4.1,13.2,17.6,-23.56275
4028,0.5,2.5,11.1,15.3,7.36079
4029,0.5,2.5,11.1,15.3,7.36079
4030,0.5,2.5,11.1,15.3,7.36079
4031,0.5,2.5,11.1,15.3,7.36079
4032,2.6,5,14.3,18.8,-14.06409
4033,2.6,5,14.3,18.8,-14.06409
4034,99.9,99.9,0.2,4.8,25.90973
4035,99.9,99.9,99.9,99.9,45.33503
4036,99.9,99.9,99.9,99.9,45.33503
4037,99.9,99.9,99.9,99.9,45.33503
4038,5.9,9.4,13.1,17.6,-16.03445
4039,5.9,9.4,13.1,17.6,-8.84337
4040,5.9,9.4,13.1,17.6,-8.84337
4041,5.9,9.4,13.1,17.6,-4.61119
4042,5.9,9.4,13.1,17.6,-8.07777
4043,5.9,9.4,13.1,17.6,-8.07777
4044,99.9,99.9,1.2,6,44.09155
4045,99.9,99.9,4.5,9.2,31.30846
4046,99.9,99.9,4.5,9.2,31.30846
4047,99.9,99.9,4.5,9.2,31.30846
4048,99.9,1.9,5.8,10.5,-7.09565
4049,99.9,1.9,5.8,10.5,-7.09565
4050,2,4.2,14.6,18.4,-9.51617
4051,99.9,99.9,7.9,12.6,-0.50583
4052,99.9,99.9,7.9,12.6,-0.50583
4053,99.9,99.9,7.9,12.6,-0.50583
4054,99.9,2.1,10.4,14.7,-8.72572
4055,99.9,2.1,10.4,14.7,-8.72572
4056,1.3,3.9,15,18.9,-16.66599
4057,99.9,99.9,99.9,99.9,57.38073
4058,99.9,99.9,99.9,99.9,57.38073
4059,99.9,99.9,99.9,99.9,57.38073
4060,3.9,6.5,16.7,21.6,-13.99071
4061,3.9,6.5,16.7,21.6,-13.99071
4062,3.9,6.5,16.7,21.6,-13.99071
4063,3.4,5.8,16,20.2,-13.04978
4064,3.4,5.8,16,20.2,-13.04978
4065,99.9,99.9,0.6,5.5,38.1554
4066,99.9,99.9,0.6,5.5,38.1554
4067,99.9,99.9,0.6,5.5,38.1554
4068,1.4,3.7,13.8,18,-17.48831
4069,99.9,99.9,4.2,8.7,18.62522
4070,99.9,99.9,4.2,8.7,18.62522
4071,6.9,10.2,13.4,18.2,12.0582
4072,1.4,3.7,13.8,18,-15.43917
4073,99.9,99.9,99.9,99.9,123.9741
4074,99.9,99.9,99.9,99.9,123.9741
4075,99.9,99.9,5.9,10.4,15.67992
4076,99.9,99.9,5.9,10.4,15.67992
4077,99.9,99.9,5.9,10.4,15.67992
4078,99.9,99.9,4.5,9.2,39.54499
4079,1.4,3.7,13.8,18,-16.82547
4080,1.4,3.7,13.8,18,-16.82547
4081,99.9,99.9,5.9,10.4,6.23879
4082,99.9,99.9,5.9,10.4,6.23879
4083,99.9,99.9,5.9,10.4,6.23879
4084,99.9,5.9,11.4,16.2,-16.34663
4085,99.9,5.9,11.4,16.2,-16.34663
4086,99.9,5.9,11.4,16.2,-16.34663
